,RetweetCount,Tweet,PronounFlag,UnknownFlag,AtSymbolFlag
3370,1,RT @BaconSexSleep: I hate this site. RT @CiCiAdams_: Lol Elon’s wife gonna go in on him tonight for putting their business out there. And h…,0,0,1
3371,0,Can y'all dumbfucks stop replying to Lauren's tweet and calling her names...no wonder I'm starting to hate this fandom,0,0,0
3372,0,"@rexomegalith Oh god, I cannot with the Faulkner. I hated reading it SO MUCH. I hate reading anything written in ""dialect"" honestly.",0,0,1
3373,0,"What I hate?.... unorganized people. Then, last minute drop your stuff and come here... I’m sorry, I work a full ti… https://t.co/Xljyl2aUuE",0,0,0
3374,1,"RT @vraymondd: this girl asked me what I'm listening to. i said ""mr. brightside"" and she goes ...

""whose that? is it an interview?"" 

i ha…",0,0,1
3375,1611,RT @HayesGrier: smile at people who hate you,1,0,1
3376,196,RT @ldgadamn: I am at place in life where my peace is a priority. I deliberately avoid certain people and situations just to protect my men…,0,0,1
3377,3,RT @Loyal2SD: @ScottKaplan AKA Chargers Hate Club President vs @DanSileoShow AKA Spanos Apologist,0,0,1
3378,0,I hate females that let their friends control their lives and every decision they make,0,0,0
3379,9,RT @julianneplourde: I hate going on twitter bc I always see super pretty girls posting selfies while I'm sitting here looking like a strai…,0,0,1
3380,0,@SebGorka Dr. Gorka: or How Kim Jong-un Learned to Start Worrying and Hate the Bomb. #Hannity,0,0,1
3381,2427,"RT @rishibagree: Only in NDTV studio a bar graph having 63% is scaled lower than the one scaled 45% .
Either they are mathematically challe…",0,0,1
3382,2,RT @_LifeAsRoRo: I hate getting attached to people so much 😩🙄,0,0,1
3383,1028,RT @RelatabIe: i hate when people ask “who you tryna look good for?!” bitch myself bye,0,0,1
3384,0,"@BrannysawrusRex That's actually a myth.  You won't get a cold, but you will hate the entire world and everyone in it.",0,0,1
3385,0,"i have to go to the fucking doctors tomorrow, i hate shots &amp; that means my arm will be sore :(",0,0,0
3386,0,No hate can over power love.,0,0,0
3387,44,RT @FemaleKnows: i hate girls who act like they are too good for discount stores like i'm not sorry your $54 pants only cost me $16.99 at t…,0,0,1
3388,317,RT @LouisFarrakhan: This country has been led along a path that is taking it down very quickly. The Bible teaches about a Mystery Babylon t…,0,0,1
3389,460,RT @iambeckyg: I hate when people take pictures of me sleeping at the airport or sit in front of me pretending they’re on their phone. This…,0,0,1
3390,0,@CHIMPSINSOCKS I wish he would just go the hell away. Ugh. I hope that people know that most Americans hate him.,1,0,1
3391,465,"RT @NicoleMartin__: Me in Kentucky: I haven’t breathed clearly in 5 years theres too much pollen I hate the ohio valley
Me anywhere else: F…",0,0,1
3392,17,"RT @chris_is_xtra: me at SECTA: i hate this place its full of snakes

me anywhere else: i hate SECTA its full of snakes https://t.co/ppDGRb…",0,0,1
3393,250,RT @ouch: who hurt you so much that you started to hate yourself?,1,0,1
3394,0,the hate i have for the manager at my second job is ridiculous,0,0,0
3395,0,There's a terrible hatred at the heart of me being a Londoner. I feel it every time I go out.I feel it towards ever… https://t.co/hJswgIOudK,0,0,0
3396,5,RT @ashleygaunay: Nothing I hate more than people that can't just be honest and straight up with you,0,0,1
3397,0,@realDonaldTrump You ran on hate and division. Let’s be real here.,0,0,1
3398,0,Nah cause it's a New York thing to hate everyone equally lmaooo https://t.co/5XNzwpCjNF,1,0,0
3399,3,RT @milikebennett: Man don’t throw yoself at me I️ hate that shit,0,0,1
3400,0,G I hate when I do that🤦🏾‍♀️ eyebrows still be fleeky tho 💁🏾‍♀️ https://t.co/7adPuF7kO2,0,0,0
3401,62,"RT @OhioStateOnBTN: His pinned tweet reads: ""Learn to love the hate""

@JT_theQB4th has dealt with more than his share of critics.

And yet,…",0,0,1
3402,1,Minimum wage in 1980 was $3.10 meaning president trumped hired 200 undocumented immigrants at above minimum wage pa… https://t.co/jsIkOqidHj,0,0,0
3403,0,kevin better get help next season I hate seeing him suffer alone like this,0,0,0
3404,1,"RT @Hudson_the_Dog: I also hate the nasty, surly park ranger who closed the dog park tonight. #somepersonality https://t.co/Ww61CvC33u",0,0,1
3405,29,"RT @US_Veteran7: George Soros thinks he’s God►https://t.co/iDJucSkY8g
Death Star: #Soros Transfers $18B to Open Society Foundations►https:/…",0,0,1
3406,0,@taeminsbowlcut i hate you for putting that as your name💀,1,0,1
3407,98,"RT @brockdkeller: Me in Idaho: I hate this state

Me outside of Idaho: Idaho is a lush and untapped paradise; a sweet escape into the lavis…",0,0,1
3408,0,i hate one person on all of planet earth and i hope they know how much i hate them sooo fuck you debra. you stanky,1,0,0
3409,126,RT @oceanvibe_: i hate ppl who get personally offended when im in a bad mood like im not mad at u susan im mad at the world,0,0,1
3410,0,I hate karaoke. 😩,0,0,0
3411,0,I just want to I don't like lgbtq I hate faggits https://t.co/giMWaom6o2,0,0,0
3412,0,i really hate having my period my cramps are so horrible i just wanna die in my bed,0,0,0
3413,0,I don't think Colin deserves this hate. He's lovely and he didn't do anything wrong :/,0,0,0
3414,19,RT @sabrinalayne_: i hate “friends” who only hit you up when they need something,0,0,1
3415,0,"fuckkkkk, I hate when I’m typing too fast and end up fuckin up a whole tweet, sounding dumb as shit.  fuck around a… https://t.co/j6jsbPpMCn",0,0,0
3416,1,RT @alexis_flow4: first its drake...now its Russ.. Yall really like to hate on peoples success,0,0,1
3417,12,RT @__Sugaa_: Hate how people never wanna ask you straight up about something they heard. Instead they wanna run around asking everyone but…,0,0,1
3418,433,"RT @TheWeirdWorld: Life is like a box of chocolates, halfway through you realise how much you hate yourself.",1,0,1
3419,0,I hate dealing with customer service people,0,0,0
3420,1,"@cleolinda Yup. Also, I hate Ayn Rand's writing so much. Not just the ridiculous bs philosophy, but the writing. Sh… https://t.co/lEHs030vcb",0,0,1
3421,0,I legit hate my little brother. https://t.co/3atLrXIJEJ,0,1,0
3422,0,I hate everything about a slow bitch 💯😩,0,0,0
3423,1867,"RT @Aripags25: Me in Atlanta: I hate this traffic and every sports team sucks 

Me anywhere else: fuckin ATL hoe, I only eat cfa, I basical…",0,0,1
3424,0,I've gone through like 15 litres of wiper fluid in the past month. I hate Canada.,0,0,0
3425,1,I hate you go away damn you got me https://t.co/moig5cyxnS,1,0,0
3426,22,RT @why_bryy: i hate niggas 🚮,0,0,1
3427,189,RT @CurlyHeadJackyy: Miserable bitches and niggas hate when you don’t acknowledge they ass 😂 they really b bothered af cause they want you…,0,0,1
3428,0,"@nytimes @deanbaquet @NYTeileen you hate nazis, right? so do i. so go after japanese nazis, rio sakairi &amp; miho haza… https://t.co/ibrMcHUHB6",0,0,1
3429,0,i hate anatomy. i hate anatomy. i hate anatomy.,0,0,0
3430,0,I hate that one friend that be sneak hatin an you knows an she knows she/he hating,0,0,0
3431,2058,"RT @krassenstein: Standard Media Index (SMI) has just released some pretty AWESOME 3rd Quarter Ad Revenue numbers that Trump will Hate.

De…",0,0,1
3432,608,"RT @pholanthropist: You say you're mixed, they say you're black. You say you're (whatever non-black race you're mixed with), they say you h…",0,0,1
3433,274,RT @jaslanaye: if my bestfriend don’t like u then bitch i hate u.,0,0,1
3434,14783,RT @FriendlyAssh0le: When my alarm goes off and I remember I hate life https://t.co/cYUYglVehY,0,0,1
3435,0,Omgeeee I hate this broke life,0,0,0
3436,0,Might get hate for this tweet but wise thing to do if you’re a stan; relisten to old albums and retweet possible da… https://t.co/L9p4UrqgWd,0,0,0
3437,197,RT @ldgadamn: I am at place in life where my peace is a priority. I deliberately avoid certain people and situations just to protect my men…,0,0,1
3438,186,RT @_Makada_: Communist Bernie Sanders has actually been nominated for a Grammy for his book. What a joke. If you love communism so much mo…,0,0,1
3439,2,"RT @___masum___boy1: @Anuran__di1 @ThakurEtf Sry bhai 
यानि रस्ते पे पड़ी चिज ना उठाऊँ चलो नहीं उठाता 
I hate u anu 🤕🤕🤕",0,0,1
3440,0,i hate why dont we for being so talented and famous they love making my emotions go all over the place,0,0,0
3441,0,"@1upGirlXaltis @Vinnie516 Don't feel like you're a bad person. At the very least, they don't hate you.",1,0,1
3442,1375,"RT @SieteWhite: Me in Texas: I hate this country ass hell hole can't wait to get OUT

Me anywhere else: The Texas flag? ICONIC. I bleed swe…",0,0,1
3443,1,RT @nicolvnv: I hate y'all 😂 https://t.co/HqyAggezQo,0,0,1
3444,0,OK YEP GOODBYE I HATE THE WORLD I HATE EVERYTHNG,0,0,0
3445,0,"@SailorDemocracy @JackPosobiec @realDonaldTrump @TuckerCarlson @seanhannity What an ass you are Usagi, Can't speak… https://t.co/QQCQT4Fckr",0,0,1
3446,0,I hate the casino and yet I continue to go,0,0,0
3447,249,RT @ouch: who hurt you so much that you started to hate yourself?,1,0,1
3448,0,Hate working 2 jobs . Im freaking exhausted!,0,0,0
3449,10588,"RT @marie_brownsuga: i hate arguing through text. let's argue in person so, i can knock yo ass out.",0,0,1
3450,13,RT @Jay_Schaff: @TheMelaninPlug I hate the fact that I can never give myself the credit I deserve. If anything I'm downplaying my skills/kn…,0,0,1
3451,0,@shanedawson No hate on you Shane I live your vids and you and ryland are the best couple ever,0,0,1
3452,0,Louisville I hate you.,1,0,0
3453,249,RT @ouch: who hurt you so much that you started to hate yourself?,1,0,1
3454,41,"RT @ramzpaul: White man beating his wife = HATE
Muslim beating his wife = part of diversity's rich tapestry https://t.co/pcyCvkzQYK",0,0,1
3455,0,@VioletVioIence nothing will make you hate Christmas more than retail can confirm,0,0,1
3456,275,RT @whosalexander: i hate when old people say that tattoos are a waste of money like okay Beatrice you have a cabinet full of expensive pla…,0,0,1
3457,16,"RT @AndaLaMielda: I hate “At the end of the day I’m the one who he always came home to.” Twitter, LMFAAAAOOOO like sis and at the end of th…",0,0,1
3458,0,no matter what i’ll always hate Nick Holden.,0,0,0
3459,0,My fucking God I hate Nick Holden. THREE times in TWELVE games last postseason he was in the ice for a game tying g… https://t.co/4SgPKANC62,0,0,0
3460,2058,"RT @krassenstein: Standard Media Index (SMI) has just released some pretty AWESOME 3rd Quarter Ad Revenue numbers that Trump will Hate.

De…",0,0,1
3461,180,"RT @slpng_giants: 2 weeks. 
100s of reports. 
1 clear violation of @twitter hate policy.
0 action or explanation.

What gives @jack @biz @T…",0,0,1
3462,0,"@margiecakes New owner. No one found out until Sunday, staff included, and tonight's the last night before it becom… https://t.co/QQVY28klhM",0,0,1
3463,197,RT @ldgadamn: I am at place in life where my peace is a priority. I deliberately avoid certain people and situations just to protect my men…,0,0,1
3464,1,It all makes sense now. Everyone doesn’t hate @kailah_casillas they just want to f🌙ck her 😜 #TheChallengeXXX,0,0,1
3465,0,I fucking hate life rn.,0,0,0
3466,0,quem ta mandando hate no curious? fala na cara pra eu poder te agradecer https://t.co/t2oQZ7p2t0,0,0,0
3467,2427,"RT @rishibagree: Only in NDTV studio a bar graph having 63% is scaled lower than the one scaled 45% .
Either they are mathematically challe…",0,0,1
3468,249,RT @ouch: who hurt you so much that you started to hate yourself?,1,0,1
3469,68,RT @ZachSIO: The world can be insane and you’ll feel like there’s nothing you can do. Sometimes you’ll be overwhelmed with sadness or fear…,0,0,1
3470,190,RT @AaliyahJay: People be so boring with no creative insight that they hate when others are creative or are inspired by other ppl,0,0,1
3471,0,My mutuals probably hate me https://t.co/MtgHFBF1jo,0,0,0
3472,0,I fucking hate dominos,0,0,0
3473,197,RT @ldgadamn: I am at place in life where my peace is a priority. I deliberately avoid certain people and situations just to protect my men…,0,0,1
3474,10588,"RT @marie_brownsuga: i hate arguing through text. let's argue in person so, i can knock yo ass out.",0,0,1
3475,4118,RT @tetrabromide: 58. ksdjyecnksudnxudj I HATE THIS https://t.co/IlicVHwJfc,0,0,1
3476,151,RT @alpharadtv: I had a really close family member pass away this morning. This is the worst feeling I think I've ever felt. I hate this.…,0,0,1
3477,0,Hate when I️ have to take off my necklace to shower and stuff 😔,0,0,0
3478,0,Anyone else see Booger McFarland is the new Mark May?!?! Not so much beat my chest I hate Ohio State but more beat… https://t.co/amBPlyaReM,0,0,0
3479,0,this kid got fat ass mad at me because i️ said i️ already hate the idea of college because he’s “really looking for… https://t.co/LqRrdrrzQY,0,0,0
3480,249,RT @ouch: who hurt you so much that you started to hate yourself?,1,0,1
3481,0,@adylece__ I hate you 😂😂😂,1,0,1
3482,4443,"RT @dismiss: you always say you hate to see me hurt, and you hate to see me cry. so all those times that you hurt me, did you close your ey…",0,0,1
3483,31,RT @NoworriesRay: I hate to agree with Trump but Lying Ted is living up to his name #TaxDebate https://t.co/eP6wIjZH9E,0,0,1
3484,0,I hate Betty’s stupid ass,0,0,0
3485,4,RT @MIA4__: I hate the movie Frozen,0,0,1
3486,23,"RT @openculture: Moebius Gives 18 Wisdom-Filled Tips to Aspiring Artists (1996). 

#1 When you draw, you must first cleanse yourself of dee…",0,0,1
3487,4266,RT @IceJJFish: So 14 year old girl can get on billboard and my new single can't break 1m views. Y'all just hate life. I see why Korea wanna…,0,0,1
3488,1490,RT @jiminsarchive: i hate him https://t.co/xjX7YUL0bZ,1,0,1
3489,118,"RT @TrumpsDC: Its about time these clowns got a taste of their own medicine! 

You pushed your hate-filled, mentally deranged, thought proc…",0,0,1
3490,0,Wait why am I suddenly thinking olicity won't get married umm I hate myself #CrisisOnEarthX,0,1,0
3491,47,"RT @sincesmendes: já to ficando enjoada de atacarem o shawn por motivos inúteis,deixa o menino em paz e vai fazer algo de útil ao invés de…",0,0,1
3492,0,I dont hate or holding grudges I do this in hope the gap would teach us lesson. Good things bounce back isnt it?,0,0,0
3493,10044,"RT @weakroses: 33. finn hudson
- made us cry too much
- actual love of my life
- i hate him for making me love him so much https://t.co/2MQ…",1,0,1
